zipcode,city,state,latitude,longitude,timezone,dst
1784,"Woodville","MA",42.45,-71.46,-5,1
1801,"Woburn","MA",42.48,-71.15,-5,1
1803,"Burlington","MA",42.51,-71.2,-5,1
1805,"Burlington","MA",42.45,-71.46,-5,1
1806,"Woburn","MA",42.45,-71.46,-5,1
1807,"Woburn","MA",42.45,-71.46,-5,1
1808,"Woburn","MA",42.45,-71.46,-5,1
1810,"Andover","MA",42.65,-71.15,-5,1
1812,"Andover","MA",42.65,-71.18,-5,1
1813,"Woburn","MA",42.45,-71.46,-5,1
1815,"Woburn","MA",42.45,-71.46,-5,1
1820,"Pinehurst","MA",42.54,-71.24,-5,1
1821,"Billerica","MA",42.55,-71.25,-5,1
1822,"Billerica","MA",42.45,-71.46,-5,1
1823,"Haverhill","MA",42.8,-71.11,-5,1
1824,"Chelmsford","MA",42.6,-71.35,-5,1
1826,"Dracut","MA",42.68,-71.32,-5,1
1827,"Dunstable","MA",42.67,-71.5,-5,1
1830,"Haverhill","MA",42.79,-71.07,-5,1
1831,"Haverhill","MA",42.77,-71.12,-5,1
1832,"Haverhill","MA",42.78,-71.11,-5,1
1833,"Georgetown","MA",42.73,-70.98,-5,1
1834,"Groveland","MA",42.75,-71.02,-5,1
1835,"Haverhill","MA",42.76,-71.09,-5,1
1840,"Lawrence","MA",42.71,-71.16,-5,1
1841,"Lawrence","MA",42.71,-71.17,-5,1
1842,"Lawrence","MA",42.64,-70.88,-5,1
1843,"Lawrence","MA",42.69,-71.16,-5,1
1844,"Methuen","MA",42.73,-71.18,-5,1
1845,"North Andover","MA",42.68,-71.11,-5,1
1850,"Lowell","MA",42.66,-71.31,-5,1
1851,"Lowell","MA",42.63,-71.33,-5,1
1852,"Lowell","MA",42.63,-71.3,-5,1
1853,"Lowell","MA",42.45,-71.46,-5,1
1854,"Lowell","MA",42.65,-71.33,-5,1
1856,"Lowell","MA",42.64,-71.3,-5,1
1860,"Merrimac","MA",42.83,-71,-5,1
1862,"North Billerica","MA",42.57,-71.29,-5,1
1863,"North Chelmsford","MA",42.63,-71.39,-5,1
1864,"North Reading","MA",42.58,-71.1,-5,1
1865,"Nutting Lake","MA",42.45,-71.46,-5,1
1866,"Pinehurst","MA",42.45,-71.46,-5,1
1867,"Reading","MA",42.53,-71.11,-5,1
1876,"Tewksbury","MA",42.6,-71.22,-5,1
1879,"Tyngsboro","MA",42.67,-71.42,-5,1
1880,"Wakefield","MA",42.5,-71.07,-5,1
1885,"West Boxford","MA",42.64,-70.88,-5,1
1886,"Westford","MA",42.59,-71.44,-5,1
1887,"Wilmington","MA",42.56,-71.17,-5,1
1888,"Woburn","MA",42.45,-71.46,-5,1
1889,"North Reading","MA",42.57,-71.11,-5,1
1890,"Winchester","MA",42.45,-71.14,-5,1
1899,"Andover","MA",42.64,-70.88,-5,1
1901,"Lynn","MA",42.46,-70.95,-5,1
1902,"Lynn","MA",42.47,-70.94,-5,1
1903,"Lynn","MA",42.64,-70.88,-5,1
1904,"Lynn","MA",42.49,-70.97,-5,1
1905,"Lynn","MA",42.46,-70.97,-5,1
1906,"Saugus","MA",42.46,-71.01,-5,1
1907,"Swampscott","MA",42.47,-70.91,-5,1
1908,"Nahant","MA",42.43,-70.93,-5,1
1910,"Lynn","MA",42.45,-70.97,-5,1
1913,"Amesbury","MA",42.85,-70.94,-5,1
1915,"Beverly","MA",42.56,-70.88,-5,1
1921,"Boxford","MA",42.68,-71.01,-5,1
1922,"Byfield","MA",42.76,-70.93,-5,1
1923,"Danvers","MA",42.57,-70.94,-5,1
1929,"Essex","MA",42.63,-70.78,-5,1
1930,"Gloucester","MA",42.62,-70.68,-5,1
1931,"Gloucester","MA",42.64,-70.88,-5,1
1936,"Hamilton","MA",42.64,-70.88,-5,1
1937,"Hathorne","MA",42.64,-70.88,-5,1
1938,"Ipswich","MA",42.68,-70.84,-5,1
1940,"Lynnfield","MA",42.53,-71.03,-5,1
1944,"Manchester","MA",42.58,-70.76,-5,1
1945,"Marblehead","MA",42.5,-70.86,-5,1
1947,"Salem","MA",42.64,-70.87,-5,1
1949,"Middleton","MA",42.6,-71.01,-5,1
1950,"Newburyport","MA",42.81,-70.86,-5,1
1951,"Newbury","MA",42.78,-70.87,-5,1
1952,"Salisbury","MA",42.85,-70.86,-5,1
1960,"Peabody","MA",42.53,-70.96,-5,1
1961,"Peabody","MA",42.64,-70.88,-5,1
1965,"Prides Crossing","MA",42.56,-70.83,-5,1
1966,"Rockport","MA",42.66,-70.62,-5,1
1969,"Rowley","MA",42.72,-70.91,-5,1
1970,"Salem","MA",42.52,-70.9,-5,1
1971,"Salem","MA",42.64,-70.88,-5,1
1982,"South Hamilton","MA",42.62,-70.87,-5,1
1983,"Topsfield","MA",42.64,-70.94,-5,1
1984,"Wenham","MA",42.6,-70.88,-5,1
1985,"West Newbury","MA",42.79,-70.97,-5,1
2018,"Accord","MA",41.97,-70.7,-5,1
2019,"Bellingham","MA",42.08,-71.48,-5,1
2020,"Brant Rock","MA",42.08,-70.64,-5,1
2021,"Canton","MA",42.17,-71.13,-5,1
2025,"Cohasset","MA",42.24,-70.81,-5,1
2026,"Dedham","MA",42.24,-71.17,-5,1
2027,"Dedham","MA",42.18,-71.09,-5,1
2029,"Providence","RI",41.82,-71.45,-5,1
2030,"Dover","MA",42.24,-71.28,-5,1
2031,"East Mansfield","MA",42,-71.2,-5,1
2032,"East Walpole","MA",42.15,-71.21,-5,1
2035,"Foxboro","MA",42.06,-71.24,-5,1
2038,"Franklin","MA",42.09,-71.41,-5,1
2040,"Greenbush","MA",41.97,-70.7,-5,1
2041,"Green Harbor","MA",42.07,-70.65,-5,1
2043,"Hingham","MA",42.23,-70.89,-5,1
2044,"Hingham","MA",41.97,-70.7,-5,1
2045,"Hull","MA",42.29,-70.88,-5,1
2047,"Humarock","MA",42.14,-70.69,-5,1
2048,"Mansfield","MA",42.02,-71.22,-5,1
2050,"Marshfield","MA",42.11,-70.69,-5,1
2051,"Marshfield Hills","MA",42.15,-70.73,-5,1
2052,"Medfield","MA",42.19,-71.3,-5,1
2053,"Medway","MA",42.15,-71.42,-5,1
2054,"Millis","MA",42.17,-71.36,-5,1
2055,"Minot","MA",41.97,-70.7,-5,1
2056,"Norfolk","MA",42.11,-71.33,-5,1
2059,"North Marshfield","MA",41.97,-70.7,-5,1
2060,"North Scituate","MA",41.97,-70.7,-5,1
2061,"Norwell","MA",42.15,-70.82,-5,1
2062,"Norwood","MA",42.19,-71.2,-5,1
2065,"Ocean Bluff","MA",42.1,-70.65,-5,1
2066,"Scituate","MA",42.21,-70.75,-5,1
2067,"Sharon","MA",42.11,-71.18,-5,1
2070,"Sheldonville","MA",42.18,-71.09,-5,1
2071,"South Walpole","MA",42.1,-71.27,-5,1
2072,"Stoughton","MA",42.13,-71.11,-5,1
2081,"Walpole","MA",42.15,-71.25,-5,1
2085,"Foxborough","MA",42.08,-71.29,-5,1
2090,"Westwood","MA",42.21,-71.21,-5,1
2093,"Wrentham","MA",42.06,-71.35,-5,1
2101,"Boston","MA",42.37,-71.03,-5,1
2102,"Boston","MA",42.34,-70.92,-5,1
2103,"Boston","MA",42.34,-70.92,-5,1
2104,"Boston","MA",42.34,-70.92,-5,1
2105,"Boston","MA",42.34,-70.92,-5,1
2106,"Boston","MA",42.35,-71.07,-5,1
2107,"Boston","MA",42.34,-70.92,-5,1
2108,"Boston","MA",42.36,-71.06,-5,1
2109,"Boston","MA",42.36,-71.05,-5,1
2110,"Boston","MA",42.36,-71.05,-5,1
2111,"Boston","MA",42.35,-71.06,-5,1
2112,"Boston","MA",42.34,-70.92,-5,1
2113,"Boston","MA",42.37,-71.06,-5,1
2114,"Boston","MA",42.36,-71.07,-5,1
2115,"Boston","MA",42.34,-71.09,-5,1
2116,"Boston","MA",42.35,-71.07,-5,1
2117,"Boston","MA",42.34,-70.92,-5,1
2118,"Boston","MA",42.34,-71.07,-5,1
2119,"Boston","MA",42.32,-71.08,-5,1
2120,"Boston","MA",42.33,-71.1,-5,1
2121,"Boston","MA",42.31,-71.08,-5,1
2122,"Boston","MA",42.3,-71.05,-5,1
2123,"Boston","MA",42.34,-70.92,-5,1
2124,"Boston","MA",42.29,-71.07,-5,1
2125,"Boston","MA",42.32,-71.06,-5,1
2126,"Mattapan","MA",42.27,-71.09,-5,1
2127,"Boston","MA",42.33,-71.05,-5,1
2128,"Boston","MA",42.38,-71.03,-5,1
2129,"Charlestown","MA",42.38,-71.06,-5,1
2130,"Jamaica Plain","MA",42.31,-71.11,-5,1
2131,"Roslindale","MA",42.28,-71.13,-5,1
2132,"West Roxbury","MA",42.28,-71.16,-5,1
2133,"Boston","MA",42.34,-70.92,-5,1
2134,"Allston","MA",42.36,-71.13,-5,1
2135,"Brighton","MA",42.35,-71.15,-5,1
2136,"Hyde Park","MA",42.25,-71.13,-5,1
2137,"Readville","MA",42.34,-70.92,-5,1
2138,"Cambridge","MA",42.38,-71.13,-5,1
2139,"Cambridge","MA",42.36,-71.1,-5,1
2140,"Cambridge","MA",42.39,-71.13,-5,1
2141,"Cambridge","MA",42.37,-71.08,-5,1
2142,"Cambridge","MA",42.36,-71.08,-5,1
2143,"Somerville","MA",42.38,-71.1,-5,1
2144,"Somerville","MA",42.4,-71.12,-5,1
2145,"Somerville","MA",42.39,-71.09,-5,1
2146,"Brookline","MA",42.31,-71.09,-5,1
2147,"Brookline Village","MA",42.18,-71.09,-5,1
2148,"Malden","MA",42.43,-71.06,-5,1
2149,"Everett","MA",42.41,-71.05,-5,1
2150,"Chelsea","MA",42.4,-71.03,-5,1
2151,"Revere","MA",42.42,-71.01,-5,1
2152,"Winthrop","MA",42.37,-70.98,-5,1
2153,"Medford","MA",42.45,-71.46,-5,1
2154,"Waltham","MA",42.39,-71.24,-5,1
2155,"Medford","MA",42.42,-71.11,-5,1
2156,"West Medford","MA",42.45,-71.46,-5,1
2157,"Babson Park","MA",42.17,-71.19,-5,1
2158,"Newton","MA",42.35,-71.19,-5,1
2159,"Newton","MA",42.32,-71.19,-5,1
2160,"Newton","MA",42.45,-71.46,-5,1
2161,"Newton","MA",42.45,-71.46,-5,1
2162,"Newton","MA",42.33,-71.25,-5,1
2163,"Boston","MA",42.37,-71.12,-5,1
2164,"Newton","MA",42.45,-71.46,-5,1
2165,"Newton","MA",42.45,-71.46,-5,1
2166,"Auburndale","MA",42.35,-71.24,-5,1
2167,"Chestnut Hill","MA",42.32,-71.17,-5,1
2168,"Waban","MA",42.45,-71.46,-5,1
2169,"Quincy","MA",42.25,-71,-5,1
2170,"Quincy","MA",42.27,-71.02,-5,1
2171,"Quincy","MA",42.28,-71.02,-5,1
2172,"Watertown","MA",42.37,-71.18,-5,1
2173,"Lexington","MA",42.45,-71.46,-5,1
2174,"Arlington","MA",42.42,-71.17,-5,1
2175,"Arlington Heights","MA",42.45,-71.46,-5,1
2176,"Melrose","MA",42.46,-71.06,-5,1
2177,"Melrose","MA",42.45,-71.46,-5,1
2178,"Belmont","MA",42.45,-71.46,-5,1
2179,"Waverley","MA",42.45,-71.46,-5,1
2180,"Stoneham","MA",42.48,-71.1,-5,1
2181,"Wellesley","MA",42.3,-71.28,-5,1
2184,"Braintree","MA",42.21,-71,-5,1
2185,"Braintree","MA",42.18,-71.09,-5,1
2186,"Milton","MA",42.25,-71.07,-5,1
2187,"Milton Village","MA",42.18,-71.09,-5,1
2188,"Weymouth","MA",42.21,-70.96,-5,1
2189,"Weymouth","MA",42.21,-70.93,-5,1
2190,"Weymouth","MA",42.17,-70.95,-5,1
2191,"Weymouth","MA",42.24,-70.94,-5,1
2192,"Needham","MA",42.18,-71.09,-5,1
2193,"Weston","MA",42.45,-71.46,-5,1
2194,"Needham","MA",42.29,-71.23,-5,1
2195,"Newton","MA",42.45,-71.46,-5,1
2196,"Boston","MA",42.34,-70.92,-5,1
2199,"Boston","MA",42.35,-71.08,-5,1
2201,"Boston","MA",42.34,-70.92,-5,1
2202,"Boston","MA",42.36,-71.06,-5,1
2203,"Boston","MA",42.36,-71.06,-5,1
2204,"Boston","MA",42.34,-70.92,-5,1
2205,"Boston","MA",42.35,-71.05,-5,1
2206,"Boston","MA",42.34,-70.92,-5,1
2207,"Boston","MA",42.34,-70.92,-5,1
2208,"Boston","MA",42.34,-70.92,-5,1
2209,"Boston","MA",42.34,-70.92,-5,1
2210,"Boston","MA",42.35,-71.04,-5,1
2211,"Boston","MA",42.34,-70.92,-5,1
2212,"Boston","MA",42.45,-71.46,-5,1
2215,"Boston","MA",42.35,-71.1,-5,1
2216,"Boston","MA",42.34,-70.92,-5,1
2217,"Boston","MA",42.34,-70.92,-5,1
2222,"Boston","MA",42.37,-71.06,-5,1
2238,"Cambridge","MA",42.45,-71.46,-5,1
2239,"Cambridge","MA",42.45,-71.46,-5,1
2241,"Boston","MA",42.34,-70.92,-5,1
2254,"Waltham","MA",42.45,-71.46,-5,1
2258,"Newton","MA",42.45,-71.46,-5,1
2266,"Boston","MA",42.34,-70.92,-5,1
2269,"Quincy","MA",42.18,-71.09,-5,1
2272,"Watertown","MA",42.45,-71.46,-5,1
2277,"Watertown","MA",42.45,-71.46,-5,1
2283,"Boston","MA",42.34,-70.92,-5,1
2284,"Boston","MA",42.34,-70.92,-5,1
2293,"Boston","MA",42.34,-70.92,-5,1
2295,"Boston","MA",42.34,-70.92,-5,1
2297,"Boston","MA",42.34,-70.92,-5,1
2301,"Brockton","MA",42.08,-71.03,-5,1
2302,"Brockton","MA",42.09,-71,-5,1
2303,"Brockton","MA",41.97,-70.7,-5,1
2304,"Brockton","MA",41.97,-70.7,-5,1
2305,"Brockton","MA",41.97,-70.7,-5,1
2322,"Avon","MA",42.12,-71.05,-5,1
2324,"Bridgewater","MA",41.98,-70.97,-5,1
2325,"Bridgewater","MA",41.99,-70.97,-5,1
2327,"Bryantville","MA",42.04,-70.83,-5,1
2330,"Carver","MA",41.87,-70.77,-5,1
2331,"Duxbury","MA",41.97,-70.7,-5,1
2332,"Duxbury","MA",42.03,-70.7,-5,1
2333,"East Bridgewater","MA",42.03,-70.95,-5,1
2334,"Easton","MA",42.02,-71.13,-5,1
2337,"Elmwood","MA",42.02,-70.93,-5,1
2338,"Halifax","MA",42,-70.85,-5,1
2339,"Hanover","MA",42.13,-70.86,-5,1
2341,"Hanson","MA",42.06,-70.86,-5,1
2343,"Holbrook","MA",42.15,-71.01,-5,1
2344,"Middleboro","MA",41.97,-70.7,-5,1
2345,"Manomet","MA",41.89,-70.58,-5,1
2346,"Middleboro","MA",41.89,-70.89,-5,1
2347,"Lakeville","MA",41.84,-70.96,-5,1
2348,"Middleboro","MA",41.97,-70.7,-5,1
2349,"Middleboro","MA",41.97,-70.7,-5,1
2350,"Monponsett","MA",42.02,-70.85,-5,1
2351,"Abington","MA",42.12,-70.95,-5,1
2355,"North Carver","MA",41.92,-70.8,-5,1
2356,"North Easton","MA",42.06,-71.11,-5,1
2357,"North Easton","MA",42.06,-71.09,-5,1
2358,"North Pembroke","MA",41.81,-70.63,-5,1
2359,"Pembroke","MA",42.07,-70.8,-5,1
2360,"Plymouth","MA",41.89,-70.62,-5,1
2361,"Plymouth","MA",41.97,-70.7,-5,1
2362,"Plymouth","MA",41.97,-70.7,-5,1
2363,"Plymouth","MA",41.96,-70.71,-5,1
2364,"Kingston","MA",41.99,-70.74,-5,1
2366,"South Carver","MA",41.85,-70.66,-5,1
2367,"Plympton","MA",41.97,-70.8,-5,1
2368,"Randolph","MA",42.17,-71.05,-5,1
2369,"Dennis Port","MA",41.66,-70.14,-5,1
2370,"Rockland","MA",42.13,-70.91,-5,1
2375,"South Easton","MA",42.03,-71.1,-5,1
2379,"West Bridgewater","MA",42.02,-71.02,-5,1
2381,"White Horse Beach","MA",41.93,-70.56,-5,1
2382,"Whitman","MA",42.08,-70.94,-5,1
2401,"Brockton","MA",42.08,-71.03,-5,1
2402,"Brockton","MA",42.09,-71,-5,1
2403,"Brockton","MA",41.97,-70.7,-5,1
2404,"Brockton","MA",41.97,-70.7,-5,1
2405,"Brockton","MA",41.97,-70.7,-5,1
2407,"Scituate","MA",42.14,-70.69,-5,1
2420,"Lexington","MA",42.45,-71.22,-5,1
2421,"Lexington","MA",42.44,-71.24,-5,1
2445,"Brookline","MA",42.32,-71.14,-5,1
2446,"Brookline","MA",42.34,-71.12,-5,1
2447,"Brookline Village","MA",42.18,-71.09,-5,1
2451,"Waltham","MA",42.39,-71.25,-5,1
2452,"Waltham","MA",42.39,-71.22,-5,1
2453,"Waltham","MA",42.37,-71.24,-5,1
2454,"Waltham","MA",42.36,-71.25,-5,1
2456,"New Town","MA",42.45,-71.46,-5,1
2457,"Babson Park","MA",42.18,-71.09,-5,1
2458,"Newton","MA",42.35,-71.19,-5,1
2459,"Newton Center","MA",42.32,-71.19,-5,1
2460,"Newtonville","MA",42.35,-71.21,-5,1
2461,"Newton Highlands","MA",42.32,-71.21,-5,1
2462,"Newton Lower Falls","MA",42.33,-71.26,-5,1
2464,"Newton Upper Falls","MA",42.31,-71.22,-5,1
2465,"West Newton","MA",42.35,-71.23,-5,1
2466,"Auburndale","MA",42.35,-71.25,-5,1
2467,"Chestnut Hill","MA",42.32,-71.17,-5,1
2468,"Waban","MA",42.33,-71.23,-5,1
2471,"Watertown","MA",42.45,-71.46,-5,1
2472,"Watertown","MA",42.37,-71.18,-5,1
2474,"Arlington","MA",42.42,-71.16,-5,1
2475,"Arlington Heights","MA",42.45,-71.46,-5,1
2476,"Arlington","MA",42.42,-71.18,-5,1
2477,"Watertown","MA",42.45,-71.46,-5,1
2478,"Belmont","MA",42.39,-71.17,-5,1
2479,"Waverley","MA",42.45,-71.46,-5,1
2481,"Wellesley Hills","MA",42.31,-71.28,-5,1
2482,"Wellesley","MA",42.3,-71.3,-5,1
2492,"Needham","MA",42.28,-71.23,-5,1
2493,"Weston","MA",42.36,-71.29,-5,1
2494,"Needham","MA",42.3,-71.23,-5,1
2495,"Nonantum","MA",42.45,-71.46,-5,1
2532,"Buzzards Bay","MA",41.75,-70.6,-5,1
2534,"Cataumet","MA",41.67,-70.62,-5,1
2535,"Chilmark","MA",41.35,-70.75,-5,1
2536,"East Falmouth","MA",41.58,-70.56,-5,1
2537,"East Sandwich","MA",41.73,-70.44,-5,1
2538,"East Wareham","MA",41.78,-70.65,-5,1
2539,"Edgartown","MA",41.38,-70.52,-5,1
2540,"Falmouth","MA",41.56,-70.62,-5,1
2541,"Falmouth","MA",41.8,-70.31,-5,1
2542,"Buzzards Bay","MA",41.67,-70.52,-5,1
2543,"Woods Hole","MA",41.53,-70.67,-5,1
2549,"Mashpee","MA",41.62,-70.5,-5,1
2551,"Oak Bluffs","MA",41.45,-70.56,-5,1
2552,"Menemsha","MA",41.38,-70.64,-5,1
2553,"Monument Beach","MA",41.67,-70.61,-5,1
2554,"Nantucket","MA",41.28,-70.09,-5,1
2556,"North Falmouth","MA",41.64,-70.63,-5,1
2557,"Oak Bluffs","MA",41.42,-70.56,-5,1
2558,"Onset","MA",41.75,-70.66,-5,1
2559,"Pocasset","MA",41.69,-70.62,-5,1
2561,"Sagamore","MA",41.77,-70.53,-5,1
2562,"Sagamore Beach","MA",41.79,-70.52,-5,1
2563,"Sandwich","MA",41.74,-70.49,-5,1
2564,"Siasconset","MA",41.27,-70.02,-5,1
2565,"Silver Beach","MA",41.8,-70.31,-5,1
2567,"Sagamore","MA",41.79,-70.53,-5,1
2568,"Vineyard Haven","MA",41.45,-70.61,-5,1
2571,"Wareham","MA",41.75,-70.71,-5,1
2573,"Vineyard Haven","MA",41.38,-70.64,-5,1
2574,"West Falmouth","MA",41.6,-70.64,-5,1
2575,"West Tisbury","MA",41.38,-70.66,-5,1
2576,"West Wareham","MA",41.78,-70.76,-5,1
2584,"Nantucket","MA",41.28,-70.05,-5,1
2595,"West Tisbury","MA",41.38,-70.66,-5,1
2601,"Hyannis","MA",41.65,-70.29,-5,1
2625,"Barnstable Town","MA",41.64,-70.43,-5,1
2630,"Barnstable","MA",41.7,-70.3,-5,1
2631,"Brewster","MA",41.75,-70.08,-5,1
2632,"Centerville","MA",41.66,-70.35,-5,1
2633,"Chatham","MA",41.69,-69.98,-5,1
2634,"Centerville","MA",41.8,-70.31,-5,1
2635,"Cotuit","MA",41.63,-70.44,-5,1
2636,"Centerville","MA",41.8,-70.31,-5,1
2637,"Cummaquid","MA",41.7,-70.28,-5,1
2638,"Dennis","MA",41.74,-70.19,-5,1
2639,"Dennis Port","MA",41.66,-70.13,-5,1
2641,"East Dennis","MA",41.73,-70.2,-5,1
2642,"Eastham","MA",41.84,-69.99,-5,1
2643,"East Orleans","MA",41.78,-69.96,-5,1
2644,"Forestdale","MA",41.68,-70.51,-5,1
2645,"Harwich","MA",41.71,-70.06,-5,1
2646,"Harwich Port","MA",41.67,-70.07,-5,1
2647,"Hyannis Port","MA",41.63,-70.3,-5,1
2648,"Marstons Mills","MA",41.67,-70.42,-5,1
2649,"Mashpee","MA",41.61,-70.49,-5,1
2650,"North Chatham","MA",41.7,-69.97,-5,1
2651,"North Eastham","MA",41.82,-69.98,-5,1
2652,"North Truro","MA",42.03,-70.08,-5,1
2653,"Orleans","MA",41.78,-69.97,-5,1
2654,"Nantucket","MA",41.54,-69.99,-5,1
2655,"Osterville","MA",41.63,-70.39,-5,1
2657,"Provincetown","MA",42.05,-70.19,-5,1
2659,"South Chatham","MA",41.68,-70.02,-5,1
2660,"South Dennis","MA",41.71,-70.16,-5,1
2661,"South Harwich","MA",41.68,-70.04,-5,1
2662,"South Orleans","MA",41.76,-69.98,-5,1
2663,"South Wellfleet","MA",41.8,-70.08,-5,1
2664,"South Yarmouth","MA",41.67,-70.2,-5,1
2666,"Truro","MA",41.99,-70.05,-5,1
2667,"Wellfleet","MA",41.92,-70.01,-5,1
2668,"West Barnstable","MA",41.71,-70.37,-5,1
2669,"West Chatham","MA",41.67,-69.99,-5,1
2670,"West Dennis","MA",41.66,-70.17,-5,1
2671,"West Harwich","MA",41.67,-70.11,-5,1
2672,"West Hyannisport","MA",41.64,-70.32,-5,1
2673,"West Yarmouth","MA",41.66,-70.24,-5,1
2675,"Yarmouth Port","MA",41.7,-70.22,-5,1
2702,"Assonet","MA",41.79,-71.06,-5,1
2703,"Attleboro","MA",41.93,-71.31,-5,1
2712,"Chartley","MA",41.76,-71.07,-5,1
2713,"Cuttyhunk","MA",41.43,-70.9,-5,1
2714,"Dartmouth","MA",41.76,-71.07,-5,1
2715,"Dighton","MA",41.81,-71.14,-5,1
2717,"East Freetown","MA",41.77,-70.95,-5,1
2718,"East Taunton","MA",41.88,-71.02,-5,1
2719,"Fairhaven","MA",41.63,-70.88,-5,1
2720,"Fall River","MA",41.72,-71.14,-5,1
2721,"Fall River","MA",41.69,-71.15,-5,1
2722,"Fall River","MA",41.76,-71.07,-5,1
2723,"Fall River","MA",41.69,-71.13,-5,1
2724,"Fall River","MA",41.68,-71.17,-5,1
2725,"Somerset","MA",41.72,-71.17,-5,1
2726,"Somerset","MA",41.75,-71.15,-5,1
2735,"Easton","MA",42,-71.11,-5,1
2738,"Marion","MA",41.71,-70.75,-5,1
2739,"Mattapoisett","MA",41.65,-70.8,-5,1
2740,"New Bedford","MA",41.63,-70.94,-5,1
2741,"New Bedford","MA",41.76,-71.07,-5,1
2742,"New Bedford","MA",41.62,-70.96,-5,1
2743,"Acushnet","MA",41.7,-70.91,-5,1
2744,"New Bedford","MA",41.61,-70.91,-5,1
2745,"New Bedford","MA",41.69,-70.93,-5,1
2746,"New Bedford","MA",41.66,-70.93,-5,1
2747,"North Dartmouth","MA",41.64,-70.99,-5,1
2748,"South Dartmouth","MA",41.59,-70.95,-5,1
2760,"North Attleboro","MA",41.98,-71.33,-5,1
2761,"North Attleboro","MA",41.76,-71.07,-5,1
2762,"Plainville","MA",42.01,-71.32,-5,1
2763,"Attleboro Falls","MA",41.97,-71.31,-5,1
2764,"North Dighton","MA",41.85,-71.15,-5,1
2766,"Norton","MA",41.97,-71.19,-5,1
2767,"Raynham","MA",41.93,-71.05,-5,1
2768,"Raynham Center","MA",41.76,-71.07,-5,1
2769,"Rehoboth","MA",41.84,-71.26,-5,1
2770,"Rochester","MA",41.76,-70.84,-5,1
2771,"Seekonk","MA",41.84,-71.32,-5,1
2777,"Swansea","MA",41.74,-71.21,-5,1
2779,"Berkley","MA",41.83,-71.08,-5,1
2780,"Taunton","MA",41.9,-71.1,-5,1
2781,"Westport","MA",41.52,-71.07,-5,1
2783,"Taunton","MA",41.76,-71.07,-5,1
2789,"South Kingstown","RI",41.49,-71.46,-5,1
2790,"Westport","MA",41.6,-71.09,-5,1
2791,"Westport Point","MA",41.52,-71.09,-5,1
2801,"Adamsville","RI",41.53,-71.28,-5,1
2802,"Albion","RI",41.95,-71.46,-5,1
2804,"Ashaway","RI",41.43,-71.78,-5,1
2805,"Foster","RI",41.83,-71.71,-5,1
2806,"Barrington","RI",41.75,-71.32,-5,1
2807,"Block Island","RI",41.17,-71.58,-5,1
2808,"Bradford","RI",41.4,-71.75,-5,1
2809,"Bristol","RI",41.68,-71.27,-5,1
2812,"Carolina","RI",41.47,-71.66,-5,1
2813,"Charlestown","RI",41.39,-71.67,-5,1
2814,"Chepachet","RI",41.9,-71.7,-5,1
2815,"Clayville","RI",41.78,-71.67,-5,1
2816,"Coventry","RI",41.69,-71.57,-5,1
2817,"West Greenwich","RI",41.63,-71.67,-5,1
2818,"East Greenwich","RI",41.65,-71.47,-5,1
2822,"Exeter","RI",41.56,-71.61,-5,1
2823,"Fiskeville","RI",41.73,-71.55,-5,1
2824,"Forestdale","RI",42,-71.56,-5,1
2825,"Foster","RI",41.79,-71.72,-5,1
2826,"Glendale","RI",41.98,-71.6,-5,1
2827,"Greene","RI",41.7,-71.74,-5,1
2828,"Greenville","RI",41.87,-71.55,-5,1
2829,"Harmony","RI",41.88,-71.59,-5,1
2830,"Harrisville","RI",41.98,-71.65,-5,1
2831,"Hope","RI",41.74,-71.57,-5,1
2832,"Hope Valley","RI",41.51,-71.73,-5,1
2833,"Hopkinton","RI",41.47,-71.78,-5,1
2835,"Jamestown","RI",41.52,-71.37,-5,1
2836,"Kenyon","RI",41.45,-71.62,-5,1
2837,"Little Compton","RI",41.52,-71.17,-5,1
2838,"Manville","RI",41.97,-71.48,-5,1
2839,"Mapleville","RI",41.95,-71.64,-5,1
2840,"Newport","RI",41.49,-71.31,-5,1
2841,"Newport","RI",41.5,-71.3,-5,1
2842,"Middletown","RI",41.51,-71.29,-5,1
2852,"North Kingstown","RI",41.59,-71.45,-5,1
2854,"North Kingstown","RI",41.38,-71.64,-5,1
2857,"North Scituate","RI",41.84,-71.63,-5,1
2858,"Oakland","RI",41.96,-71.65,-5,1
2859,"Pascoag","RI",41.96,-71.72,-5,1
2860,"Pawtucket","RI",41.87,-71.39,-5,1
2861,"Pawtucket","RI",41.88,-71.36,-5,1
2862,"Pawtucket","RI",41.86,-71.37,-5,1
2863,"Central Falls","RI",41.89,-71.39,-5,1
2864,"Cumberland","RI",41.95,-71.41,-5,1
2865,"Lincoln","RI",41.91,-71.43,-5,1
2871,"Portsmouth","RI",41.6,-71.26,-5,1
2872,"Prudence Island","RI",41.71,-71.29,-5,1
2873,"Rockville","RI",41.52,-71.77,-5,1
2874,"Saunderstown","RI",41.52,-71.46,-5,1
2875,"Shannock","RI",41.45,-71.64,-5,1
2876,"Slatersville","RI",42,-71.58,-5,1
2877,"Slocum","RI",41.53,-71.53,-5,1
2878,"Tiverton","RI",41.63,-71.19,-5,1
2879,"Wakefield","RI",41.42,-71.52,-5,1
2880,"Wakefield","RI",41.38,-71.64,-5,1
2881,"Kingston","RI",41.48,-71.53,-5,1
2882,"Narragansett","RI",41.43,-71.46,-5,1
